fileID	Analysis round	Database	Kr2 confidence	Senterica reads in library	S.ent reads correctly IDed	S.ent reads assigned higher	Unclassified	S.ent reads incorrectly assigned	Tot reads IDed as Salm	False positives	Hits to SSRs	S.ent hits to SSRs	SSRs False Pos	Recall_Kr2	Recall_SSRs	Precision Kr2	Precision SSRs
salm100rep5_kr2bac_c0	Round1-2	kr2bac	c0	100	98	2	0	0	3088	2990	19	10	9	0.98	0.1	0.03173575129533679	0.5263157894736842
salm100rep5_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	92	8	0	0	92	0	9	9	0	0.92	0.09	1.0	1.0
salm100rep5_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	79	21	0	0	79	0	8	8	0	0.79	0.08	1.0	1.0
salm100rep5_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	54	44	2	0	54	0	8	8	0	0.54	0.08	1.0	1.0
salm100rep5_kr2bac_c1	Round1-2	kr2bac	c1	100	9	45	46	0	9	0	1	1	0	0.09	0.01	1.0	1.0
salm100000rep1_kr2bac_c0	Round1-2	kr2bac	c0	100000	99000	898	0	102	101854	2854	9545	9536	9	0.99	0.09536	0.9719795000687258	0.9990570979570456
salm100000rep1_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93883	6117	0	0	93883	0	9405	9405	0	0.93883	0.09405	1.0	1.0
salm100000rep1_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83203	16797	0	0	83203	0	9049	9049	0	0.83203	0.09049	1.0	1.0
salm100000rep1_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	58052	40979	969	0	58052	0	7836	7836	0	0.58052	0.07836	1.0	1.0
salm100000rep1_kr2bac_c1	Round1-2	kr2bac	c1	100000	9414	48474	42112	0	9414	0	2393	2393	0	0.09414	0.02393	1.0	1.0
salm100000rep12_kr2bac_c0	Round1-2	kr2bac	c0	100000	98942	969	0	89	101878	2936	9517	9501	16	0.98942	0.09501	0.9711812167494455	0.9983187979405275
salm100000rep12_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93836	6164	0	0	93836	0	9387	9387	0	0.93836	0.09387	1.0	1.0
salm100000rep12_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	82989	17011	0	0	82989	0	9051	9051	0	0.82989	0.09051	1.0	1.0
salm100000rep12_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	58075	40950	975	0	58075	0	7851	7851	0	0.58075	0.07851	1.0	1.0
salm100000rep12_kr2bac_c1	Round1-2	kr2bac	c1	100000	9395	48140	42465	0	9395	0	2342	2342	0	0.09395	0.02342	1.0	1.0
salm10000rep19_kr2bac_c0	Round1-2	kr2bac	c0	10000	9901	91	0	8	12920	3019	990	983	7	0.9901	0.0983	0.7663312693498452	0.9929292929292929
salm10000rep19_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9448	552	0	0	9448	0	972	972	0	0.9448	0.0972	1.0	1.0
salm10000rep19_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8375	1625	0	0	8375	0	936	936	0	0.8375	0.0936	1.0	1.0
salm10000rep19_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5852	4045	103	0	5852	0	810	810	0	0.5852	0.081	1.0	1.0
salm10000rep19_kr2bac_c1	Round1-2	kr2bac	c1	10000	944	4838	4218	0	944	0	256	256	0	0.0944	0.0256	1.0	1.0
salm10000rep16_kr2bac_c0	Round1-2	kr2bac	c0	10000	9884	109	0	7	12789	2905	986	972	14	0.9884	0.0972	0.7728516694033936	0.9858012170385395
salm10000rep16_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9390	610	0	0	9390	0	949	949	0	0.939	0.0949	1.0	1.0
salm10000rep16_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8314	1685	1	0	8314	0	911	911	0	0.8314	0.0911	1.0	1.0
salm10000rep16_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5812	4091	97	0	5812	0	773	773	0	0.5812	0.0773	1.0	1.0
salm10000rep16_kr2bac_c1	Round1-2	kr2bac	c1	10000	945	4883	4172	0	945	0	218	218	0	0.0945	0.0218	1.0	1.0
salm100rep11_kr2bac_c0	Round1-2	kr2bac	c0	100	99	0	0	1	3137	3038	27	16	11	0.99	0.16	0.031558814153649986	0.5925925925925926
salm100rep11_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	93	7	0	0	93	0	15	15	0	0.93	0.15	1.0	1.0
salm100rep11_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	81	19	0	0	81	0	15	15	0	0.81	0.15	1.0	1.0
salm100rep11_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	57	42	1	0	57	0	13	13	0	0.57	0.13	1.0	1.0
salm100rep11_kr2bac_c1	Round1-2	kr2bac	c1	100	7	45	48	0	7	0	2	2	0	0.07	0.02	1.0	1.0
salm10000rep2_kr2bac_c0	Round1-2	kr2bac	c0	10000	9911	84	0	5	12857	2946	995	977	18	0.9911	0.0977	0.7708641207124524	0.9819095477386934
salm10000rep2_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9397	603	0	0	9397	0	967	967	0	0.9397	0.0967	1.0	1.0
salm10000rep2_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8311	1689	0	0	8311	0	932	932	0	0.8311	0.0932	1.0	1.0
salm10000rep2_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5818	4080	102	0	5818	0	806	806	0	0.5818	0.0806	1.0	1.0
salm10000rep2_kr2bac_c1	Round1-2	kr2bac	c1	10000	975	4835	4190	0	975	0	262	262	0	0.0975	0.0262	1.0	1.0
salm10000rep20_kr2bac_c0	Round1-2	kr2bac	c0	10000	9893	100	0	7	12860	2967	1007	998	9	0.9893	0.0998	0.7692846034214619	0.9910625620655412
salm10000rep20_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9372	628	0	0	9372	0	989	989	0	0.9372	0.0989	1.0	1.0
salm10000rep20_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8264	1736	0	0	8264	0	936	936	0	0.8264	0.0936	1.0	1.0
salm10000rep20_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5744	4154	102	0	5744	0	826	826	0	0.5744	0.0826	1.0	1.0
salm10000rep20_kr2bac_c1	Round1-2	kr2bac	c1	10000	931	4822	4247	0	931	0	247	247	0	0.0931	0.0247	1.0	1.0
salm10000rep4_kr2bac_c0	Round1-2	kr2bac	c0	10000	9917	73	0	10	12966	3049	957	941	16	0.9917	0.0941	0.7648465216720653	0.9832810867293625
salm10000rep4_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9443	557	0	0	9443	0	931	931	0	0.9443	0.0931	1.0	1.0
salm10000rep4_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8389	1611	0	0	8389	0	905	905	0	0.8389	0.0905	1.0	1.0
salm10000rep4_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5798	4107	95	0	5798	0	766	766	0	0.5798	0.0766	1.0	1.0
salm10000rep4_kr2bac_c1	Round1-2	kr2bac	c1	10000	965	4812	4223	0	965	0	239	239	0	0.0965	0.0239	1.0	1.0
salm100rep17_kr2bac_c0	Round1-2	kr2bac	c0	100	98	2	0	0	3067	2969	21	10	11	0.98	0.1	0.03195304858167591	0.47619047619047616
salm100rep17_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	91	9	0	0	91	0	10	10	0	0.91	0.1	1.0	1.0
salm100rep17_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	84	16	0	0	84	0	10	10	0	0.84	0.1	1.0	1.0
salm100rep17_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	58	41	1	0	58	0	6	6	0	0.58	0.06	1.0	1.0
salm100rep17_kr2bac_c1	Round1-2	kr2bac	c1	100	7	49	44	0	7	0	4	4	0	0.07	0.04	1.0	1.0
salm100rep18_kr2bac_c0	Round1-2	kr2bac	c0	100	97	3	0	0	3093	2996	23	9	14	0.97	0.09	0.03136113805366958	0.391304347826087
salm100rep18_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	94	6	0	0	94	0	9	9	0	0.94	0.09	1.0	1.0
salm100rep18_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	85	15	0	0	85	0	9	9	0	0.85	0.09	1.0	1.0
salm100rep18_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	61	38	1	0	61	0	7	7	0	0.61	0.07	1.0	1.0
salm100rep18_kr2bac_c1	Round1-2	kr2bac	c1	100	12	48	40	0	12	0	3	3	0	0.12	0.03	1.0	1.0
salm10000rep10_kr2bac_c0	Round1-2	kr2bac	c0	10000	9899	91	0	10	12918	3019	945	930	15	0.9899	0.093	0.7662950921195232	0.9841269841269841
salm10000rep10_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9400	600	0	0	9400	0	914	914	0	0.94	0.0914	1.0	1.0
salm10000rep10_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8300	1700	0	0	8300	0	884	884	0	0.83	0.0884	1.0	1.0
salm10000rep10_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5799	4101	100	0	5799	0	754	754	0	0.5799	0.0754	1.0	1.0
salm10000rep10_kr2bac_c1	Round1-2	kr2bac	c1	10000	952	4800	4248	0	952	0	240	240	0	0.0952	0.024	1.0	1.0
salm100000rep14_kr2bac_c0	Round1-2	kr2bac	c0	100000	98993	916	0	91	101906	2913	9541	9526	15	0.98993	0.09526	0.9714148332777265	0.998427837752856
salm100000rep14_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93850	6150	0	0	93850	0	9404	9404	0	0.9385	0.09404	1.0	1.0
salm100000rep14_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83119	16881	0	0	83119	0	9051	9051	0	0.83119	0.09051	1.0	1.0
salm100000rep14_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	58200	40833	967	0	58200	0	7799	7799	0	0.582	0.07799	1.0	1.0
salm100000rep14_kr2bac_c1	Round1-2	kr2bac	c1	100000	9558	48391	42051	0	9558	0	2384	2384	0	0.09558	0.02384	1.0	1.0
salm100000rep8_kr2bac_c0	Round1-2	kr2bac	c0	100000	98965	946	0	89	101878	2913	9410	9400	10	0.98965	0.094	0.9714069769724573	0.9989373007438895
salm100000rep8_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93824	6176	0	0	93824	0	9266	9266	0	0.93824	0.09266	1.0	1.0
salm100000rep8_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83010	16990	0	0	83010	0	8925	8925	0	0.8301	0.08925	1.0	1.0
salm100000rep8_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	57923	41114	963	0	57923	0	7702	7702	0	0.57923	0.07702	1.0	1.0
salm100000rep8_kr2bac_c1	Round1-2	kr2bac	c1	100000	9322	48544	42134	0	9322	0	2313	2313	0	0.09322	0.02313	1.0	1.0
salm100rep3_kr2bac_c0	Round1-2	kr2bac	c0	100	100	0	0	0	3037	2937	25	11	14	1.0	0.11	0.03292723081988805	0.44
salm100rep3_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	97	3	0	0	97	0	11	11	0	0.97	0.11	1.0	1.0
salm100rep3_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	84	16	0	0	84	0	11	11	0	0.84	0.11	1.0	1.0
salm100rep3_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	53	47	0	0	53	0	10	10	0	0.53	0.1	1.0	1.0
salm100rep3_kr2bac_c1	Round1-2	kr2bac	c1	100	6	61	33	0	6	0	4	4	0	0.06	0.04	1.0	1.0
salm100000rep7_kr2bac_c0	Round1-2	kr2bac	c0	100000	99011	899	0	90	101951	2940	9619	9605	14	0.99011	0.09605	0.9711626173357789	0.9985445472502339
salm100000rep7_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93813	6187	0	0	93813	0	9470	9470	0	0.93813	0.0947	1.0	1.0
salm100000rep7_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83068	16932	0	0	83068	0	9130	9130	0	0.83068	0.0913	1.0	1.0
salm100000rep7_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	57989	41056	955	0	57989	0	7922	7922	0	0.57989	0.07922	1.0	1.0
salm100000rep7_kr2bac_c1	Round1-2	kr2bac	c1	100000	9442	48021	42537	0	9442	0	2458	2458	0	0.09442	0.02458	1.0	1.0
salm100rep15_kr2bac_c0	Round1-2	kr2bac	c0	100	100	0	0	0	3078	2978	16	4	12	1.0	0.04	0.03248862897985705	0.25
salm100rep15_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	98	2	0	0	98	0	4	4	0	0.98	0.04	1.0	1.0
salm100rep15_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	85	15	0	0	85	0	4	4	0	0.85	0.04	1.0	1.0
salm100rep15_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	61	39	0	0	61	0	4	4	0	0.61	0.04	1.0	1.0
salm100rep15_kr2bac_c1	Round1-2	kr2bac	c1	100	11	46	43	0	11	0	0	0	0	0.11	0.0	1.0	0.0
salm10000rep9_kr2bac_c0	Round1-2	kr2bac	c0	10000	9916	76	0	8	12837	2921	979	971	8	0.9916	0.0971	0.7724546233543663	0.9918283963227783
salm10000rep9_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9377	623	0	0	9377	0	953	953	0	0.9377	0.0953	1.0	1.0
salm10000rep9_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8286	1714	0	0	8286	0	918	918	0	0.8286	0.0918	1.0	1.0
salm10000rep9_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5817	4084	99	0	5817	0	770	770	0	0.5817	0.077	1.0	1.0
salm10000rep9_kr2bac_c1	Round1-2	kr2bac	c1	10000	951	4866	4183	0	951	0	242	242	0	0.0951	0.0242	1.0	1.0
salm10000rep6_kr2bac_c0	Round1-2	kr2bac	c0	10000	9895	99	0	6	12761	2866	970	960	10	0.9895	0.096	0.7754094506700102	0.9896907216494846
salm10000rep6_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9404	596	0	0	9404	0	947	947	0	0.9404	0.0947	1.0	1.0
salm10000rep6_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8310	1690	0	0	8310	0	914	914	0	0.831	0.0914	1.0	1.0
salm10000rep6_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5767	4131	102	0	5767	0	793	793	0	0.5767	0.0793	1.0	1.0
salm10000rep6_kr2bac_c1	Round1-2	kr2bac	c1	10000	949	4845	4206	0	949	0	236	236	0	0.0949	0.0236	1.0	1.0
salm100000rep16_kr2bac_c0	Round1-2	kr2bac	c0	100000	98955	958	0	87	101838	2883	9632	9619	13	0.98955	0.09619	0.9716903317032934	0.9986503322259136
salm100000rep16_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93826	6174	0	0	93826	0	9499	9499	0	0.93826	0.09499	1.0	1.0
salm100000rep16_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83087	16912	1	0	83087	0	9152	9152	0	0.83087	0.09152	1.0	1.0
salm100000rep16_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	58096	40944	960	0	58096	0	7896	7896	0	0.58096	0.07896	1.0	1.0
salm100000rep16_kr2bac_c1	Round1-2	kr2bac	c1	100000	9427	48394	42179	0	9427	0	2395	2395	0	0.09427	0.02395	1.0	1.0
salm100000rep19_kr2bac_c0	Round1-2	kr2bac	c0	100000	98959	948	0	93	101920	2961	9515	9508	7	0.98959	0.09508	0.9709478021978022	0.9992643194955334
salm100000rep19_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93697	6303	0	0	93697	0	9362	9362	0	0.93697	0.09362	1.0	1.0
salm100000rep19_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83004	16995	1	0	83004	0	9009	9009	0	0.83004	0.09009	1.0	1.0
salm100000rep19_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	57921	41082	997	0	57921	0	7820	7820	0	0.57921	0.0782	1.0	1.0
salm100000rep19_kr2bac_c1	Round1-2	kr2bac	c1	100000	9247	48218	42535	0	9247	0	2348	2348	0	0.09247	0.02348	1.0	1.0
salm100rep1_kr2bac_c0	Round1-2	kr2bac	c0	100	100	0	0	0	3018	2918	30	14	16	1.0	0.14	0.03313452617627568	0.4666666666666667
salm100rep1_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100	95	5	0	0	95	0	14	14	0	0.95	0.14	1.0	1.0
salm100rep1_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100	86	14	0	0	86	0	14	14	0	0.86	0.14	1.0	1.0
salm100rep1_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100	60	39	1	0	60	0	12	12	0	0.6	0.12	1.0	1.0
salm100rep1_kr2bac_c1	Round1-2	kr2bac	c1	100	9	48	43	0	9	0	6	6	0	0.09	0.06	1.0	1.0
salm100000rep5_kr2bac_c0	Round1-2	kr2bac	c0	100000	98949	958	0	93	101895	2946	9556	9539	17	0.98949	0.09539	0.971087884587075	0.9982210129761406
salm100000rep5_kr2bac_c0.25	Round1-2	kr2bac	c0.25	100000	93853	6147	0	0	93853	0	9406	9406	0	0.93853	0.09406	1.0	1.0
salm100000rep5_kr2bac_c0.5	Round1-2	kr2bac	c0.5	100000	83160	16838	2	0	83160	0	9037	9037	0	0.8316	0.09037	1.0	1.0
salm100000rep5_kr2bac_c0.75	Round1-2	kr2bac	c0.75	100000	58206	40772	1022	0	58206	0	7862	7862	0	0.58206	0.07862	1.0	1.0
salm100000rep5_kr2bac_c1	Round1-2	kr2bac	c1	100000	9401	48352	42247	0	9401	0	2383	2383	0	0.09401	0.02383	1.0	1.0
salm10000rep12_kr2bac_c0	Round1-2	kr2bac	c0	10000	9887	101	0	12	12886	2999	970	959	11	0.9887	0.0959	0.7672668011795747	0.988659793814433
salm10000rep12_kr2bac_c0.25	Round1-2	kr2bac	c0.25	10000	9344	656	0	0	9344	0	947	947	0	0.9344	0.0947	1.0	1.0
salm10000rep12_kr2bac_c0.5	Round1-2	kr2bac	c0.5	10000	8269	1731	0	0	8269	0	905	905	0	0.8269	0.0905	1.0	1.0
salm10000rep12_kr2bac_c0.75	Round1-2	kr2bac	c0.75	10000	5801	4097	102	0	5801	0	788	788	0	0.5801	0.0788	1.0	1.0
salm10000rep12_kr2bac_c1	Round1-2	kr2bac	c1	10000	993	4827	4180	0	993	0	235	235	0	0.0993	0.0235	1.0	1.0
salm100000rep15_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97821	952	537	690	101888	4067	9513	9498	15	0.97821	0.09498	0.9600836212311558	0.9984232103437402
salm100000rep15_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92632	6132	1169	67	92667	35	9389	9389	0	0.92632	0.09389	0.9996223035168939	1.0
salm100000rep15_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81977	16595	1414	14	81980	3	9058	9058	0	0.81977	0.09058	0.9999634057087095	1.0
salm100000rep15_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56913	40448	2637	2	56913	0	7809	7809	0	0.56913	0.07809	1.0	1.0
salm100000rep15_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9043	47809	43148	0	9043	0	2318	2318	0	0.09043	0.02318	1.0	1.0
salm100000rep6_kr2plrename_c0	Round1-2	kr2plrename	c0	99999	97722	1020	528	729	101495	3773	9582	9566	16	0.977229772297723	0.0956609566095661	0.9628257549632987	0.9983302024629513
salm100000rep6_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92516	6232	1179	73	92547	31	9451	9451	0	0.92516	0.09451	0.9996650350632652	1.0
salm100000rep6_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81816	16731	1436	17	81818	2	9108	9108	0	0.81816	0.09108	0.9999755555012344	1.0
salm100000rep6_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56940	40445	2611	4	56940	0	7867	7867	0	0.5694	0.07867	1.0	1.0
salm100000rep6_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9206	47574	43220	0	9206	0	2444	2444	0	0.09206	0.02444	1.0	1.0
salm100rep2_kr2plrename_c0	Round1-2	kr2plrename	c0	100	98	0	1	1	4208	4110	21	7	14	0.98	0.07	0.02328897338403042	0.3333333333333333
salm100rep2_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	92	6	1	1	117	25	7	7	0	0.92	0.07	0.7863247863247863	1.0
salm100rep2_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	80	18	1	1	81	1	7	7	0	0.8	0.07	0.9876543209876543	1.0
salm100rep2_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	54	43	3	0	54	0	4	4	0	0.54	0.04	1.0	1.0
salm100rep2_kr2plrename_c1	Round1-2	kr2plrename	c1	100	6	46	48	0	6	0	0	0	0	0.06	0.0	1.0	0.0
salm100000rep9_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97757	984	535	724	101851	4094	9607	9592	15	0.97757	0.09592	0.959804027451866	0.9984386384927657
salm100000rep9_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92501	6226	1205	68	92533	32	9466	9466	0	0.92501	0.09466	0.9996541774285931	1.0
salm100000rep9_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81902	16623	1464	11	81905	3	9087	9087	0	0.81902	0.09087	0.9999633721994994	1.0
salm100000rep9_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56914	40425	2659	2	56914	0	7856	7856	0	0.56914	0.07856	1.0	1.0
salm100000rep9_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9145	47503	43352	0	9145	0	2376	2376	0	0.09145	0.02376	1.0	1.0
salm10000rep11_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9775	99	56	70	13889	4114	968	954	14	0.9775	0.0954	0.7037943696450428	0.9855371900826446
salm10000rep11_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9201	669	121	9	9234	33	940	940	0	0.9201	0.094	0.9964262508122157	1.0
salm10000rep11_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8113	1735	149	3	8114	1	895	895	0	0.8113	0.0895	0.9998767562238107	1.0
salm10000rep11_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5676	4067	257	0	5676	0	773	773	0	0.5676	0.0773	1.0	1.0
salm10000rep11_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	947	4740	4313	0	947	0	244	244	0	0.0947	0.0244	1.0	1.0
salm100rep19_kr2plrename_c0	Round1-2	kr2plrename	c0	100	98	0	0	2	4194	4096	24	8	16	0.98	0.08	0.023366714353838816	0.3333333333333333
salm100rep19_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	88	10	2	0	121	33	7	7	0	0.88	0.07	0.7272727272727273	1.0
salm100rep19_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	81	17	2	0	84	3	7	7	0	0.81	0.07	0.9642857142857143	1.0
salm100rep19_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	50	48	2	0	50	0	6	6	0	0.5	0.06	1.0	1.0
salm100rep19_kr2plrename_c1	Round1-2	kr2plrename	c1	100	11	53	36	0	11	0	3	3	0	0.11	0.03	1.0	1.0
salm100rep16_kr2plrename_c0	Round1-2	kr2plrename	c0	100	94	3	2	1	4180	4086	23	6	17	0.94	0.06	0.022488038277511963	0.2608695652173913
salm100rep16_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100	91	7	2	0	127	36	6	6	0	0.91	0.06	0.7165354330708661	1.0
salm100rep16_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100	78	20	2	0	82	4	6	6	0	0.78	0.06	0.9512195121951219	1.0
salm100rep16_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100	50	47	3	0	50	0	5	5	0	0.5	0.05	1.0	1.0
salm100rep16_kr2plrename_c1	Round1-2	kr2plrename	c1	100	4	46	50	0	4	0	1	1	0	0.04	0.01	1.0	1.0
salm10000rep5_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9764	112	50	74	13890	4126	948	934	14	0.9764	0.0934	0.7029517638588912	0.9852320675105485
salm10000rep5_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9208	671	114	7	9244	36	922	922	0	0.9208	0.0922	0.9961055819991346	1.0
salm10000rep5_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8138	1725	135	2	8140	2	892	892	0	0.8138	0.0892	0.9997542997542997	1.0
salm10000rep5_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5662	4086	252	0	5662	0	767	767	0	0.5662	0.0767	1.0	1.0
salm10000rep5_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	912	4788	4300	0	912	0	251	251	0	0.0912	0.0251	1.0	1.0
salm10000rep13_kr2plrename_c0	Round1-2	kr2plrename	c0	10000	9762	109	51	78	13858	4096	949	933	16	0.9762	0.0933	0.7044306537739934	0.9831401475237092
salm10000rep13_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	10000	9234	639	121	6	9262	28	921	921	0	0.9234	0.0921	0.9969768948391277	1.0
salm10000rep13_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	10000	8195	1651	153	1	8196	1	882	882	0	0.8195	0.0882	0.9998779892630552	1.0
salm10000rep13_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	10000	5701	4020	279	0	5701	0	767	767	0	0.5701	0.0767	1.0	1.0
salm10000rep13_kr2plrename_c1	Round1-2	kr2plrename	c1	10000	890	4757	4353	0	890	0	237	237	0	0.089	0.0237	1.0	1.0
salm100000rep18_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97764	1066	502	668	101806	4042	9647	9630	17	0.97764	0.0963	0.9602970355381805	0.998237794132891
salm100000rep18_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92549	6251	1141	59	92573	24	9515	9515	0	0.92549	0.09515	0.999740745141672	1.0
salm100000rep18_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81985	16594	1409	12	81986	1	9161	9161	0	0.81985	0.09161	0.9999878027955993	1.0
salm100000rep18_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	57004	40423	2571	2	57004	0	7935	7935	0	0.57004	0.07935	1.0	1.0
salm100000rep18_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9032	47832	43136	0	9032	0	2452	2452	0	0.09032	0.02452	1.0	1.0
salm100000rep17_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97772	1009	513	706	101842	4070	9482	9462	20	0.97772	0.09462	0.9600361344042733	0.9978907403501371
salm100000rep17_kr2plrename_c0.25	Round1-2	kr2plrename	c0.25	100000	92659	6109	1173	59	92689	30	9333	9333	0	0.92659	0.09333	0.9996763369979178	1.0
salm100000rep17_kr2plrename_c0.5	Round1-2	kr2plrename	c0.5	100000	81857	16694	1436	13	81857	0	8977	8977	0	0.81857	0.08977	1.0	1.0
salm100000rep17_kr2plrename_c0.75	Round1-2	kr2plrename	c0.75	100000	56955	40440	2603	2	56955	0	7785	7785	0	0.56955	0.07785	1.0	1.0
salm100000rep17_kr2plrename_c1	Round1-2	kr2plrename	c1	100000	9260	47541	43199	0	9260	0	2403	2403	0	0.0926	0.02403	1.0	1.0
salm100000rep4_kr2plrename_c0	Round1-2	kr2plrename	c0	100000	97737	1020	526	717	101767	4030	9425	9408	17	0.97737	0.09408	0.9603997366533356	0.9981962864721485
